Order_ID, Date_, Subtotal, Tip, Coupon_Code, Time_
35303,2023-7-8,12.5,0.26,,14:52
35304,2023-7-8,40.0,1.35,,11:43
35305,2023-7-8,62.5,4.6,,21:36
35306,2023-7-8,57.5,0.96,,21:14
35307,2023-7-8,30.0,3.58,,16:1
35308,2023-7-8,60.0,4.04,,22:31
35309,2023-7-8,12.5,3.42,,20:56
35310,2023-7-8,35.0,0.88,,21:24
35311,2023-7-8,22.5,3.33,,21:56
35312,2023-7-8,15.0,4.77,,21:33
35313,2023-7-8,40.0,2.26,,16:59
35314,2023-7-8,57.5,1.81,,11:23
35315,2023-7-8,42.5,4.5,,18:44
35316,2023-7-8,35.0,4.71,,21:16
35317,2023-7-8,15.0,3.51,,14:40
35318,2023-7-8,10.0,3.08,,11:1
35319,2023-7-8,53.0,4.27,,19:53
35320,2023-7-8,37.5,4.05,,13:31
35321,2023-7-8,10.0,0.75,,18:45
35322,2023-7-8,25.0,3.38,,18:7
35323,2023-7-8,22.5,1.09,,11:44
35324,2023-7-8,62.5,2.71,,11:38
35325,2023-7-8,65.0,3.3,,17:14
35326,2023-7-8,15.0,4.33,,17:8
35327,2023-7-8,40.0,0.68,,22:25
35328,2023-7-8,32.5,1.4,,17:7
35329,2023-7-9,20.0,0.18,,20:49
35330,2023-7-9,37.5,0.6,,20:51
35331,2023-7-9,12.5,4.77,,18:21
35332,2023-7-9,60.0,2.14,,18:40
35333,2023-7-9,22.5,2.85,,14:32
35334,2023-7-9,67.5,0.67,,20:2
35335,2023-7-9,30.0,4.65,,22:4
35336,2023-7-9,42.5,3.74,,20:38
35337,2023-7-9,37.5,3.23,,13:3
35338,2023-7-9,65.0,0.75,,15:51
35339,2023-7-9,52.5,2.39,,11:9
35340,2023-7-9,10.0,4.08,,18:16
35341,2023-7-9,72.5,0.56,,11:48
35342,2023-7-9,72.5,4.43,,16:32
35343,2023-7-9,12.5,1.45,,21:59
35344,2023-7-9,30.0,1.84,,12:23
35345,2023-7-9,22.5,0.8,,21:28
35346,2023-7-9,72.5,3.64,,21:49
35347,2023-7-9,35.0,4.31,,13:33
35348,2023-7-9,57.5,4.84,,17:50
35349,2023-7-9,50.0,1.54,,16:59
35350,2023-7-9,22.5,3.31,,21:19
35351,2023-7-9,10.0,4.43,,13:8
35352,2023-7-9,10.0,2.0,,16:1
35353,2023-7-9,35.0,4.24,,18:10
35354,2023-7-9,27.5,0.36,,13:17
35355,2023-7-9,22.5,4.69,,12:21
35356,2023-7-9,35.0,0.64,,22:50
35357,2023-7-9,10.0,0.07,,21:40
35358,2023-7-9,62.5,4.55,,21:27
35359,2023-7-9,75.0,4.81,,19:20
35360,2023-7-9,12.5,2.84,,22:23
35361,2023-7-9,52.5,3.57,,18:21
35362,2023-7-9,10.0,1.84,,15:25
35363,2023-7-9,65.0,2.09,,11:48
35364,2023-7-9,67.5,2.03,,20:50
35365,2023-7-9,12.5,4.39,,12:9
35366,2023-7-9,75.0,4.12,,15:15
35367,2023-7-9,37.5,1.32,,17:5
35368,2023-7-9,30.0,4.19,,16:23
35369,2023-7-9,50.0,1.66,,22:15
35370,2023-7-9,35.0,2.91,,20:15
35371,2023-7-9,30.5,2.5,,14:28
35372,2023-7-9,87.5,4.77,,11:8
35373,2023-7-9,47.5,1.31,,11:4
35374,2023-7-9,37.5,2.44,,14:45
35375,2023-7-9,62.5,0.1,,19:14
35376,2023-7-9,15.0,0.57,,18:17
35377,2023-7-9,60.0,0.46,,18:22
35378,2023-7-9,60.0,0.71,,15:32
35379,2023-7-9,40.0,4.13,,20:9
35380,2023-7-9,67.5,1.8,,16:59
35381,2023-7-9,42.5,2.99,,14:16
35382,2023-7-9,47.5,0.54,,19:24
35383,2023-7-9,42.5,1.23,,20:56
35384,2023-7-9,70.5,2.02,,15:27
35385,2023-7-9,10.0,0.61,,15:1
35386,2023-7-9,35.0,3.09,,22:8
35387,2023-7-9,42.5,1.98,,20:48
35388,2023-7-9,10.0,2.49,,12:49
35389,2023-7-9,15.0,3.67,,12:48
35390,2023-7-9,50.0,2.4,,15:19
35391,2023-7-9,70.0,3.89,,19:53
35392,2023-7-9,22.5,1.48,,21:14
35393,2023-7-9,40.0,1.21,,22:14
35394,2023-7-9,30.0,4.36,,15:9
35395,2023-7-9,10.0,2.17,,11:55
35396,2023-7-9,10.0,1.42,,15:22
35397,2023-7-9,70.0,3.44,,15:52
35398,2023-7-9,35.0,0.22,,14:23
35399,2023-7-9,62.5,1.72,,19:57
35400,2023-7-9,57.5,3.61,,14:51
35401,2023-7-9,30.0,3.71,,20:1
35402,2023-7-9,10.0,0.13,,12:24
35403,2023-7-9,25.0,0.39,,11:11
35404,2023-7-9,53.0,0.34,,16:53
35405,2023-7-9,40.0,0.53,,18:51
35406,2023-7-9,65.0,4.7,,12:8
35407,2023-7-9,72.5,0.42,,11:42
35408,2023-7-9,70.0,3.86,,19:52
35409,2023-7-9,62.5,3.31,,12:45
35410,2023-7-9,32.5,2.97,,22:15
35411,2023-7-9,50.0,0.53,,12:12
35412,2023-7-9,10.0,0.59,,20:47
35413,2023-7-9,42.5,1.37,,18:17
35414,2023-7-9,72.5,1.9,,12:1
35415,2023-7-9,60.0,1.99,,18:11
35416,2023-7-9,62.5,0.76,,15:14
35417,2023-7-9,10.0,0.53,,21:12
35418,2023-7-9,12.5,2.08,,18:10
35419,2023-7-9,30.0,1.49,,17:47
35420,2023-7-9,15.0,1.76,,19:36
35421,2023-7-9,42.5,0.47,,21:9
35422,2023-7-9,50.0,4.05,,19:43
35423,2023-7-9,10.0,2.18,,14:25
35424,2023-7-9,45.0,2.75,,17:59
35425,2023-7-9,35.0,2.01,,17:46
35426,2023-7-9,45.0,0.6,,20:14
35427,2023-7-9,18.0,4.16,,22:18
35428,2023-7-9,77.5,1.2,,16:8
35429,2023-7-9,52.5,0.51,,12:43
35430,2023-7-9,32.5,2.1,,11:39
35431,2023-7-9,62.5,1.88,,17:1
35432,2023-7-9,20.0,2.37,,21:30
35433,2023-7-9,57.5,3.07,,13:1
35434,2023-7-9,12.5,4.34,,19:8
35435,2023-7-9,32.5,2.12,,21:9
35436,2023-7-9,67.5,0.44,,15:43
35437,2023-7-9,32.5,2.4,,21:13
35438,2023-7-9,75.0,4.22,,17:31
35439,2023-7-9,37.5,3.44,,22:28
35440,2023-7-9,22.5,2.73,,14:40
35441,2023-7-9,30.0,3.28,,11:20
35442,2023-7-9,35.0,2.33,,22:47
35443,2023-7-9,27.5,3.11,,21:7
35444,2023-7-9,50.5,3.81,,14:14
35445,2023-7-9,37.5,0.63,,22:48
35446,2023-7-9,27.5,0.6,,11:4
35447,2023-7-9,70.0,1.96,,15:10
35448,2023-7-9,72.5,4.44,,15:8
35449,2023-7-9,25.0,0.01,,18:58
35450,2023-7-9,20.0,4.79,,21:45
35451,2023-7-9,40.0,3.81,,17:41
35452,2023-7-9,42.5,4.39,,18:16
35453,2023-7-9,47.5,1.98,,17:42
35454,2023-7-9,15.0,2.89,,14:26
35455,2023-7-9,12.5,1.98,,15:53
35456,2023-7-9,45.0,0.11,,15:8
35457,2023-7-9,10.0,0.38,,19:3
35458,2023-7-9,32.5,1.73,,12:39
35459,2023-7-9,30.0,4.23,,17:21
35460,2023-7-9,10.0,4.87,,16:45
35461,2023-7-9,10.0,2.5,,18:58
35462,2023-7-9,30.0,3.68,,19:6
35463,2023-7-9,45.0,4.98,,15:12
35464,2023-7-9,20.0,4.18,,11:8
35465,2023-7-9,52.5,0.88,,17:53
35466,2023-7-9,62.5,3.16,,16:20
35467,2023-7-9,37.5,2.89,,19:51
35468,2023-7-9,15.0,3.31,,20:24
35469,2023-7-9,15.0,0.53,,22:53
35470,2023-7-9,72.5,0.63,,18:19
35471,2023-7-9,25.0,2.82,,18:56
35472,2023-7-9,80.0,1.12,,21:36
35473,2023-7-9,57.5,2.5,,15:48
35474,2023-7-9,47.5,3.31,,15:20
35475,2023-7-9,10.0,2.58,,21:51
35476,2023-7-9,62.5,4.79,,14:10
35477,2023-7-9,50.0,0.97,,22:26
35478,2023-7-9,62.5,0.87,,21:22
35479,2023-7-10,60.0,0.68,,15:24
35480,2023-7-10,37.5,1.9,,18:32
35481,2023-7-10,53.0,1.95,,22:18
35482,2023-7-10,40.0,0.73,,12:3
35483,2023-7-10,12.5,0.88,,21:30
35484,2023-7-10,15.0,2.83,,18:4
35485,2023-7-10,22.5,0.1,,16:26
35486,2023-7-10,50.0,2.41,,17:10
35487,2023-7-10,10.0,2.95,,14:29
35488,2023-7-10,27.5,0.01,,15:49
35489,2023-7-10,60.0,3.32,,20:7
35490,2023-7-10,60.0,0.09,,20:46
35491,2023-7-10,67.5,2.01,,16:31
35492,2023-7-10,12.5,3.9,,14:50
35493,2023-7-10,50.5,0.98,,11:25
35494,2023-7-10,20.0,4.59,,17:31
35495,2023-7-10,35.0,3.04,,22:41
35496,2023-7-10,45.0,3.71,,12:39
35497,2023-7-10,15.0,4.11,,17:22
35498,2023-7-10,55.0,4.97,,19:20
35499,2023-7-10,12.5,2.43,,13:42
35500,2023-7-10,50.0,1.27,,15:38
35501,2023-7-10,20.0,0.37,,17:6
35502,2023-7-10,55.0,4.56,,18:21
35503,2023-7-10,67.5,1.68,,17:18
35504,2023-7-10,20.0,0.57,,22:38
35505,2023-7-10,37.5,4.76,,18:23
35506,2023-7-10,82.5,2.99,,14:15
35507,2023-7-10,10.0,1.42,,22:39
35508,2023-7-10,70.0,2.96,,18:23
35509,2023-7-10,47.5,0.21,,18:7
35510,2023-7-10,30.0,2.47,,12:48
35511,2023-7-10,15.0,1.4,,22:12
35512,2023-7-10,70.0,0.82,,12:18
35513,2023-7-10,50.0,1.73,,14:42
35514,2023-7-10,15.0,4.12,,21:33
35515,2023-7-10,77.5,3.5,,17:14
35516,2023-7-10,62.5,2.11,,17:58
35517,2023-7-10,52.5,1.11,,17:22
35518,2023-7-10,47.5,0.73,,13:25
35519,2023-7-10,47.5,0.69,,22:30
35520,2023-7-10,25.0,2.25,,13:30
35521,2023-7-10,30.0,1.3,,14:47
35522,2023-7-10,37.5,1.37,,14:33
35523,2023-7-10,32.5,0.49,,19:13
35524,2023-7-10,65.0,0.12,,22:4
35525,2023-7-10,12.5,4.55,,15:17
35526,2023-7-10,35.0,2.39,,13:34
35527,2023-7-10,45.0,2.8,,19:46
35528,2023-7-10,40.0,2.44,,21:26
35529,2023-7-10,35.0,1.35,,11:51
35530,2023-7-10,42.5,1.9,,22:6
35531,2023-7-10,32.5,0.23,,20:36
35532,2023-7-10,32.5,3.0,,18:10
35533,2023-7-10,62.5,1.59,,14:25
35534,2023-7-10,62.5,2.45,,15:41
35535,2023-7-10,20.0,4.85,,21:44
35536,2023-7-10,22.5,1.56,,16:37
35537,2023-7-10,32.5,4.07,,18:55
35538,2023-7-10,15.0,0.18,,11:4
35539,2023-7-10,35.0,3.64,,12:43
35540,2023-7-10,20.0,4.68,,11:58
35541,2023-7-10,67.5,1.31,,21:2
35542,2023-7-10,45.0,0.38,,22:39
35543,2023-7-10,77.5,1.49,,14:14
35544,2023-7-10,25.0,3.38,,21:35
35545,2023-7-10,77.5,3.84,,21:34
35546,2023-7-10,47.5,4.12,,19:0
35547,2023-7-10,25.0,1.73,,11:21
35548,2023-7-10,70.0,1.96,,15:59
35549,2023-7-10,45.0,1.76,,20:24
35550,2023-7-10,32.5,3.25,,16:47
35551,2023-7-10,42.5,2.08,,21:0
35552,2023-7-10,65.0,0.08,,13:35
35553,2023-7-10,67.5,0.02,,13:48
35554,2023-7-10,12.5,2.91,,22:48
35555,2023-7-10,55.0,0.73,,13:45
35556,2023-7-10,32.5,4.48,,22:13
35557,2023-7-10,42.5,4.51,,15:6
35558,2023-7-10,45.0,3.1,,17:4
35559,2023-7-10,45.0,2.4,,21:17
35560,2023-7-10,55.0,0.11,,12:36
35561,2023-7-10,35.0,4.06,,18:42
35562,2023-7-10,37.5,2.87,,16:5
35563,2023-7-10,10.0,1.59,,12:1
35564,2023-7-10,55.0,2.96,,22:41
35565,2023-7-10,42.5,0.97,,11:11
35566,2023-7-10,22.5,1.81,,16:24
35567,2023-7-10,25.0,0.21,,15:22
35568,2023-7-10,30.5,2.68,,16:16
35569,2023-7-10,55.0,3.81,,18:11
35570,2023-7-10,40.0,3.67,,11:21
35571,2023-7-10,12.5,2.53,,19:21
35572,2023-7-10,42.5,1.63,,11:35
35573,2023-7-10,27.5,2.87,,21:3
35574,2023-7-10,20.0,4.05,,16:33
35575,2023-7-10,27.5,1.83,,19:14
35576,2023-7-10,35.0,3.9,,12:47
35577,2023-7-10,45.0,2.42,,16:37
35578,2023-7-10,30.0,0.27,,21:38
35579,2023-7-10,77.5,3.29,,13:59
35580,2023-7-10,12.5,3.32,,16:58
35581,2023-7-10,15.0,0.17,,20:50
35582,2023-7-10,35.0,0.82,,11:5
35583,2023-7-10,57.5,0.21,,13:0
35584,2023-7-10,62.5,0.13,,21:40
35585,2023-7-10,55.0,2.27,,21:21
35586,2023-7-10,30.0,3.69,,18:59
35587,2023-7-10,67.5,1.08,,16:51
35588,2023-7-10,72.5,1.63,,21:22
35589,2023-7-10,75.0,2.91,,17:39
35590,2023-7-10,12.5,1.19,,21:25
35591,2023-7-10,50.0,3.93,,15:7
35592,2023-7-10,50.0,1.07,,20:24
35593,2023-7-10,67.5,2.46,,16:32
35594,2023-7-10,67.5,3.39,,18:36
35595,2023-7-10,15.0,1.11,,12:53
35596,2023-7-10,15.0,4.15,,16:13
35597,2023-7-10,62.5,4.41,,16:53
35598,2023-7-10,47.5,1.91,,14:15
35599,2023-7-10,47.5,3.94,,14:14
35600,2023-7-10,35.0,3.48,,16:56
35601,2023-7-10,20.0,4.12,,20:55
35602,2023-7-11,57.5,4.94,,22:19
35603,2023-7-11,40.0,4.58,,12:2
35604,2023-7-11,10.0,1.97,,11:46
35605,2023-7-11,20.0,3.09,,16:26
35606,2023-7-11,72.5,2.58,,17:10
35607,2023-7-11,20.0,1.58,,17:39
35608,2023-7-11,55.0,2.24,,14:45
35609,2023-7-11,15.0,3.03,,18:56
35610,2023-7-11,67.5,4.27,,20:24
35611,2023-7-11,10.0,1.27,,16:19
35612,2023-7-11,10.0,2.93,,19:51
35613,2023-7-11,30.5,4.8,,19:28
35614,2023-7-11,25.0,2.51,,13:45
35615,2023-7-11,27.5,1.69,,12:23
35616,2023-7-11,15.0,4.13,,19:16
35617,2023-7-11,75.0,1.17,,11:50
35618,2023-7-11,42.5,4.11,,17:10
35619,2023-7-11,48.0,0.48,,21:51
35620,2023-7-11,37.5,0.95,,16:2
35621,2023-7-11,40.0,4.32,,21:17
35622,2023-7-11,40.0,4.35,,11:16
35623,2023-7-11,15.0,3.92,,12:39
35624,2023-7-11,10.0,0.8,,14:9
35625,2023-7-11,77.5,3.73,,14:52
35626,2023-7-11,32.5,3.02,,12:32
35627,2023-7-11,65.0,0.97,,21:51
35628,2023-7-11,55.5,0.49,,19:47
35629,2023-7-11,22.5,4.27,,16:53
35630,2023-7-11,57.5,2.18,,20:53
35631,2023-7-11,60.0,4.84,,17:54
35632,2023-7-11,42.5,4.4,,17:47
35633,2023-7-11,57.5,0.29,,16:45
35634,2023-7-11,47.5,3.0,,22:11
35635,2023-7-11,48.0,2.16,,14:3
35636,2023-7-11,80.0,3.42,,21:3
35637,2023-7-11,72.5,3.62,,21:22
35638,2023-7-11,45.0,4.47,,15:9
35639,2023-7-11,45.0,2.75,,21:1
35640,2023-7-11,40.0,0.66,,17:13
35641,2023-7-11,30.0,4.16,,14:43
35642,2023-7-11,67.5,1.26,,20:52
35643,2023-7-11,62.5,1.58,,14:8
35644,2023-7-11,65.0,1.16,,21:9
35645,2023-7-11,42.5,4.64,,19:58
35646,2023-7-11,47.5,2.29,,17:58
35647,2023-7-11,77.5,4.86,,13:30
35648,2023-7-11,12.5,3.34,,16:32
35649,2023-7-11,20.0,0.84,,19:9
35650,2023-7-11,10.0,2.85,,14:16
35651,2023-7-11,42.5,3.08,,17:29
35652,2023-7-11,52.5,0.78,,17:38
35653,2023-7-11,27.5,0.44,,22:22
35654,2023-7-11,80.0,1.4,,12:40
35655,2023-7-11,45.0,4.29,,20:24
35656,2023-7-11,15.0,3.51,,21:34
35657,2023-7-11,30.0,2.75,,13:20
35658,2023-7-11,72.5,3.38,,22:55
35659,2023-7-11,57.5,4.69,,12:28
35660,2023-7-11,25.0,3.95,,20:51
35661,2023-7-11,10.0,1.78,,22:18
35662,2023-7-11,10.0,1.38,,19:31
35663,2023-7-11,12.5,2.55,,21:57
35664,2023-7-11,40.0,2.26,,13:28
35665,2023-7-11,52.5,0.26,,21:42
35666,2023-7-11,70.5,0.75,,16:28
35667,2023-7-11,75.0,1.19,,18:13
35668,2023-7-11,15.0,3.99,,14:23
35669,2023-7-11,25.0,4.1,,16:26
35670,2023-7-11,75.0,4.22,,20:3
35671,2023-7-11,30.0,2.54,,17:34
35672,2023-7-11,42.5,1.0,,18:12
35673,2023-7-11,60.0,2.46,,19:9
35674,2023-7-11,60.0,0.48,,16:20
35675,2023-7-11,47.5,2.61,,22:2
35676,2023-7-11,75.0,1.55,,14:0
35677,2023-7-11,15.0,4.13,,17:55
35678,2023-7-11,52.5,0.97,,14:9
35679,2023-7-11,50.0,0.11,,12:55
35680,2023-7-11,20.0,4.43,,13:23
35681,2023-7-11,47.5,1.38,,20:2
35682,2023-7-11,15.0,3.58,,21:40
35683,2023-7-11,40.0,2.44,,11:34
35684,2023-7-11,42.5,1.88,,20:13
35685,2023-7-11,67.5,0.74,,18:38
35686,2023-7-11,70.0,4.67,,11:47
35687,2023-7-11,12.5,4.41,,17:13
35688,2023-7-11,52.5,1.92,,20:2
35689,2023-7-11,37.5,1.57,,15:56
35690,2023-7-11,20.0,2.44,,12:8
35691,2023-7-11,12.5,1.05,,14:39
35692,2023-7-11,20.0,3.51,,18:27
35693,2023-7-11,82.5,0.62,,14:13
35694,2023-7-11,15.0,3.8,,18:11
35695,2023-7-11,8.0,4.34,,19:9
35696,2023-7-11,45.0,2.41,,12:5
35697,2023-7-11,15.0,4.82,,13:18
35698,2023-7-11,52.5,3.09,,11:8
35699,2023-7-11,15.0,3.79,,13:11
35700,2023-7-11,40.0,1.3,,13:43
35701,2023-7-11,47.5,0.68,,12:5
35702,2023-7-11,67.5,2.73,,16:46
35703,2023-7-11,42.5,0.64,,14:12
35704,2023-7-11,70.0,2.43,,15:31
35705,2023-7-11,40.0,3.03,,11:44
35706,2023-7-11,72.5,0.82,,22:26
35707,2023-7-11,40.0,1.98,,16:10
35708,2023-7-11,27.5,2.7,,21:40
35709,2023-7-11,10.0,4.21,,21:44
35710,2023-7-11,65.0,1.41,,21:34
35711,2023-7-11,42.5,2.57,,12:15
35712,2023-7-11,55.0,2.23,,14:16
35713,2023-7-11,10.0,1.7,,17:53
35714,2023-7-11,70.5,3.73,,16:21
35715,2023-7-11,12.5,0.91,,11:52
35716,2023-7-11,15.0,0.79,,13:44
35717,2023-7-11,70.0,0.53,,11:22
35718,2023-7-11,37.5,0.21,,22:58
35719,2023-7-11,32.5,4.52,,16:58
35720,2023-7-11,65.0,4.03,,11:42
35721,2023-7-11,67.5,2.74,,14:59
35722,2023-7-11,65.0,2.44,,19:44
35723,2023-7-11,65.0,2.59,,11:7
35724,2023-7-11,80.0,3.51,,17:47
35725,2023-7-11,40.0,3.37,,13:49
35726,2023-7-11,22.5,0.65,,11:47
35727,2023-7-11,70.0,2.14,,19:53
35728,2023-7-11,32.5,3.63,,11:46
35729,2023-7-11,12.5,3.69,,14:51
35730,2023-7-11,10.0,1.98,,12:21
35731,2023-7-11,50.0,3.87,,13:46
35732,2023-7-11,50.0,4.26,,22:14
35733,2023-7-11,15.0,2.48,,13:21
35734,2023-7-11,60.0,1.92,,15:8
35735,2023-7-11,35.0,1.16,,16:22
35736,2023-7-11,67.5,4.51,,19:53
35737,2023-7-11,55.0,4.08,,18:4
35738,2023-7-11,62.5,3.91,,16:35
35739,2023-7-11,55.0,1.19,,18:56
35740,2023-7-11,40.0,2.72,,16:52
35741,2023-7-11,12.5,4.53,,16:56
35742,2023-7-11,27.5,0.52,,12:21
35743,2023-7-11,45.0,3.8,,19:36
35744,2023-7-11,50.5,0.15,,16:29
35745,2023-7-11,72.5,0.63,,19:51
35746,2023-7-11,80.0,4.48,,22:30
35747,2023-7-11,52.5,5.0,,21:55
35748,2023-7-11,60.0,2.05,,19:46
35749,2023-7-11,60.0,0.14,,12:57
35750,2023-7-11,22.5,4.19,,12:22
35751,2023-7-11,72.5,0.65,,17:23
35752,2023-7-12,57.5,1.05,,11:54
35753,2023-7-12,10.0,3.18,,12:47
35754,2023-7-12,32.5,2.13,,17:32
35755,2023-7-12,58.0,0.77,,14:46
35756,2023-7-12,10.0,1.35,,19:20
35757,2023-7-12,37.5,4.49,,21:53
35758,2023-7-12,55.0,4.45,,11:23
35759,2023-7-12,25.0,4.17,,14:20
35760,2023-7-12,52.5,0.87,,19:19
35761,2023-7-12,30.0,3.78,,17:46
35762,2023-7-12,40.0,4.78,,11:6
35763,2023-7-12,20.0,4.0,,20:11
35764,2023-7-12,32.5,2.64,,19:24
35765,2023-7-12,22.5,4.11,,19:7
35766,2023-7-12,20.0,4.76,,19:40
35767,2023-7-12,72.5,2.91,,17:8
35768,2023-7-12,15.0,4.8,,20:29
35769,2023-7-12,62.5,0.13,,17:31
35770,2023-7-12,52.5,0.13,,18:22
35771,2023-7-12,40.0,4.07,,12:20
35772,2023-7-12,12.5,4.16,,14:33
35773,2023-7-12,30.0,2.29,,18:26
35774,2023-7-12,15.0,1.62,,22:19
35775,2023-7-12,35.0,1.69,,12:34
35776,2023-7-12,20.0,2.25,,18:54
35777,2023-7-12,55.0,1.76,,20:51
35778,2023-7-12,35.0,4.62,,11:7
35779,2023-7-12,52.5,1.38,,18:58
35780,2023-7-12,62.5,4.64,,17:35
35781,2023-7-12,50.0,3.24,,22:7
35782,2023-7-12,22.5,2.94,,11:32
35783,2023-7-12,48.0,0.02,,22:28
35784,2023-7-12,35.0,0.03,,12:54
35785,2023-7-12,40.0,4.18,,21:20
35786,2023-7-12,27.5,3.22,,17:48
35787,2023-7-12,57.5,3.5,,19:28
35788,2023-7-12,40.0,1.09,,20:21
35789,2023-7-12,72.5,3.92,,21:13
35790,2023-7-12,12.5,0.92,,11:58
35791,2023-7-12,68.0,1.22,,22:4
35792,2023-7-12,20.0,4.23,,12:34
35793,2023-7-12,43.0,3.41,,14:39
35794,2023-7-12,52.5,3.19,,15:30
35795,2023-7-12,20.0,2.23,,18:1
35796,2023-7-12,35.0,0.63,,14:19
35797,2023-7-12,57.5,2.69,,15:42
35798,2023-7-12,32.5,2.42,,21:15
35799,2023-7-12,12.5,2.67,,16:20
35800,2023-7-12,55.0,0.5,,14:38
35801,2023-7-12,33.0,0.17,,18:39
35802,2023-7-12,10.0,1.1,,17:17
35803,2023-7-12,20.0,1.42,,13:39
35804,2023-7-12,32.5,3.9,,11:40
35805,2023-7-12,35.0,4.39,,17:32
35806,2023-7-12,32.5,3.56,,12:16
35807,2023-7-12,25.0,1.17,,15:36
35808,2023-7-12,72.5,4.49,,20:35
35809,2023-7-12,45.0,0.74,,20:49
35810,2023-7-12,22.5,1.36,,12:12
35811,2023-7-12,45.0,1.39,,20:13
35812,2023-7-12,72.5,1.59,,16:48
35813,2023-7-12,32.5,3.21,,17:9
35814,2023-7-12,42.5,3.92,,20:51
35815,2023-7-12,50.0,0.23,,13:36
35816,2023-7-12,10.0,4.93,,16:25
35817,2023-7-12,12.5,3.82,,16:29
35818,2023-7-12,27.5,3.79,,16:18
35819,2023-7-12,37.5,2.53,,19:17
35820,2023-7-12,60.0,3.45,,14:45
35821,2023-7-12,30.0,3.38,,17:15
35822,2023-7-12,35.0,0.71,,18:10
35823,2023-7-12,42.5,4.31,,17:40
35824,2023-7-12,27.5,1.81,,13:55
35825,2023-7-12,43.0,0.72,,12:34
35826,2023-7-12,57.5,2.66,,16:41
35827,2023-7-12,27.5,3.16,,18:5
35828,2023-7-12,20.0,4.5,,13:1
35829,2023-7-12,72.5,4.5,,15:54
35830,2023-7-12,47.5,2.46,,14:11
35831,2023-7-12,12.5,1.94,,20:55
35832,2023-7-12,27.5,4.87,,21:14
35833,2023-7-12,20.0,4.35,,22:43
35834,2023-7-12,30.0,0.48,,16:18
35835,2023-7-12,75.0,0.77,,17:56
35836,2023-7-12,22.5,4.08,,14:19
35837,2023-7-12,22.5,3.12,,11:50
35838,2023-7-12,50.0,1.23,,14:5
35839,2023-7-12,62.5,1.97,,20:47
35840,2023-7-12,70.0,2.49,,22:23
35841,2023-7-12,50.0,0.94,,14:53
35842,2023-7-12,12.5,1.74,,19:1
35843,2023-7-12,50.0,1.66,,20:16
35844,2023-7-12,65.0,3.59,,22:2
35845,2023-7-12,20.0,0.12,,16:10
35846,2023-7-12,35.0,1.11,,19:52
35847,2023-7-12,73.0,2.86,,15:5
35848,2023-7-12,77.5,3.56,,19:29
35849,2023-7-12,52.5,2.73,,19:6
35850,2023-7-12,10.0,4.76,,20:44
35851,2023-7-12,57.5,0.68,,14:21
35852,2023-7-12,30.0,0.82,,19:11
35853,2023-7-12,22.5,4.68,,22:17
35854,2023-7-12,20.0,4.26,,17:57
35855,2023-7-12,32.5,3.83,,20:35
35856,2023-7-12,30.0,2.42,,12:35
35857,2023-7-12,42.5,3.51,,16:50
35858,2023-7-12,55.0,2.14,,21:9
35859,2023-7-12,70.0,4.9,,20:1
35860,2023-7-12,25.0,4.82,,19:3
35861,2023-7-12,30.0,2.98,,19:53
35862,2023-7-12,77.5,3.42,,20:42
35863,2023-7-12,45.0,4.24,,15:47
35864,2023-7-12,67.5,0.95,,17:35
35865,2023-7-12,45.0,0.3,,14:22
35866,2023-7-12,50.0,2.64,,22:49
35867,2023-7-12,10.0,0.78,,14:8
35868,2023-7-12,45.0,4.62,,16:51
35869,2023-7-12,37.5,1.35,,13:30
35870,2023-7-12,10.0,1.0,,15:45
35871,2023-7-12,15.0,1.25,,15:32
35872,2023-7-12,70.0,3.28,,12:27
35873,2023-7-12,62.5,2.62,,17:42
35874,2023-7-12,15.0,2.91,,11:2
35875,2023-7-12,27.5,3.9,,11:32
35876,2023-7-12,37.5,0.1,,22:43
35877,2023-7-12,75.0,2.53,,12:32
35878,2023-7-12,47.5,1.32,,15:2
35879,2023-7-12,65.0,1.04,,21:14
35880,2023-7-12,12.5,3.82,,16:14
35881,2023-7-12,47.5,1.58,,22:27
35882,2023-7-12,70.0,4.31,,12:49
35883,2023-7-12,10.0,3.38,,19:53
35884,2023-7-12,35.0,3.64,,12:52
35885,2023-7-12,67.5,1.58,,13:28
35886,2023-7-12,45.0,1.07,,17:15
35887,2023-7-12,85.0,4.91,,15:20
35888,2023-7-12,37.5,1.44,,20:16
35889,2023-7-12,55.0,4.77,,17:6
35890,2023-7-12,12.5,4.33,,17:33
35891,2023-7-12,15.0,0.21,,12:28
35892,2023-7-12,47.5,0.2,,11:38
35893,2023-7-12,45.0,1.69,,16:10
35894,2023-7-12,45.0,4.57,,18:57
35895,2023-7-12,40.0,4.22,,21:18
35896,2023-7-12,37.5,2.8,,17:53
35897,2023-7-13,55.0,2.94,,22:44
35898,2023-7-13,45.0,0.04,,16:23
35899,2023-7-13,50.5,3.22,,12:6
35900,2023-7-13,80.0,4.68,,15:31
35901,2023-7-13,65.0,3.28,,18:50
35902,2023-7-13,10.0,1.77,,18:27
35903,2023-7-13,25.0,0.56,,14:31
35904,2023-7-13,55.0,4.62,,18:26
35905,2023-7-13,15.0,2.39,,14:10
35906,2023-7-13,47.5,3.49,,13:30
35907,2023-7-13,70.0,3.77,,18:6
35908,2023-7-13,75.0,1.29,,13:45
35909,2023-7-13,55.0,2.46,,19:30
